racquet_url,racquet_img,racquet_name,racquet_rating,racquet_rating_count,racquet_price,racquet_description,head_size,length,strung_weight,balance,swingweight,stiffness,beam_width,composition,power_level,stroke_style,swing_speed,racquet_colors,grip_type,string_pattern,string_tension,racquet_colors_,racquet_colors_grey/,age,height,weight,other,age_9-10,strung _weight
https://www.tennis-warehouse.com/Yonex_EZONE_Alpha_SL_245g/descpageRCYONEX-EZASLB.html,https://img.tennis-warehouse.com/watermark/rs.php?path=EZASLB-1.jpg&nw=455,Yonex EZONE Alpha SL (245g),,,165.00,"An outstanding value, this ultra light racquet provides an easy learning curve to novice players Pre-strung for extra savings! Lighter than the Alpha 100L, the EZONE Alpha 100SL is the most maneuverable model in the EZONE family, making it perfect for strong juniors, beginners, or anyone seeking ease of use. Weighing only 9 ounces strung, this racquet makes it easy for less advanced players to master stroke mechanics. Offered at a great price, the EZONE Alpha 100SL makes an outstanding value for those who want high performance without breaking the bank. Key features include an open string pattern for spin-friendly play, a powerful beam for added stability and power, and Minolon technology in the shaft for a softer feel at impact. The handle s Vibration Dampening Mesh reduces harsh vibrations, while the ISOMETRIC head shape provides an unmistakably more comfortable feel than conventionally shaped equivalents. With its maneuverable design and excellent price, the EZONE Alpha 100SL is an outstanding choice for players looking to elevate their game.",100 in² / 645.16 cm²,27in / 68.58cm,9.1oz / 258g,13.6in / 34.54cm / 1 pts HH,270,66,25mm / 27mm / 24mm,Minolon/Nanocell NEO/HM Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Synthetic,"16 Mains / 18 Crosses Mains skip: 7T,9T,8H Two Pieces No Shared Holes",40-55 pounds,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Percept_97_Midnight_Navy/descpageRCYONEX-PERM97.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PERM97-1.jpg&nw=455,Yonex Percept 97 Midnight Navy,4.9,22,305.00,"Yonex gives the Percept 97 a new paint job! Yonex adds a cool navy blue cosmetic to the Percept 97! Featuring the same specs and playability as the standard version, the Percept 97 Midnight Navy is perfect for those who want a user-friendly player's racquet with spin-friendly targeting and great feel. Boasting a zippy sub-320 swingweight, this stick delivers easy spin from the backcourt and swift reactions at the net. In addition to its buttery flex point, the Percept also packs a surgical 97in² head, resulting in the kind of control that inspires confidence on full cuts. Notable features include an elongated shaft to enhance pocketing, flexibility, and control, along with a stiffer racquet face for extra stability and power. To help with comfort, Yonex adds a Servo Filter, which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. Similar to its predecessor, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force , a material technology that enables the frame to flex optimally upon impact. Ultimately, the Percept 97 Navy Blue is a great option for those who want a light and spin-friendly player's racquet with easy targeting and great feel.",97 in² / 625.81 cm²,27in / 68.58cm,11.5oz / 326g,12.59in / 31.98cm / 7 pts HL,315,60,21mm / 21mm / 21mm,NAMD-2G/H.M.Graphite,Low,Full,Fast,Midnight Navy,Yonex Synthetic,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",45-60 pounds,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Percept_97D_Midnight_Navy/descpageRCYONEX-PERM9D.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PERM9D-1.jpg&nw=455,Yonex Percept 97D Midnight Navy,4.9,12,305.00,"Yonex updates the Percept 97D with a new look Yonex adds a midnight blue cosmetic to its most classic player's racquet! Featuring a control oriented 97 in² head and a dense 18x20 string pattern, the Percept 97D Midnight Navy gives intermediate and advanced players the ability to hit an extremely accurate ball. It also packs a flexible 21mm beam, giving it phenomenal ball feedback. Although it has a near 12-ounce static weight, this racquet's headlight balance keeps it fast enough for whipping up spin or reacting quickly in the front court. Notable features include an elongated shaft to enhance pocketing, flexibility, and control, along with a stiffer racquet face for extra stability and power. To help with comfort, Yonex adds a Servo Filter , which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. Similar to its predecessor, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force , a material technology that enables the frame to flex optimally upon impact. Players looking for a high degree of control combined with phenomenal ball feedback will love this one.",97 in² / 625.81 cm²,27in / 68.58cm,11.9oz / 337g,12.59in / 31.98cm / 7 pts HL,329,62,21mm / 21mm / 21mm,NAMD-2G/H.M.Graphite,Low,Full,Fast,Midnight Navy,Yonex Synthetic,"18 Mains / 20 Crosses Mains skip: 8T,10T,8H,10H Two Pieces No Shared Holes",45-60 pounds,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Percept_100D_Midnight_Navy/descpageRCYONEX-PERM1D.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PERM1D-1.jpg&nw=455,Yonex Percept 100D Midnight Navy,4.8,11,305.00,"Now available in midnight navy! Updated with a midnight navy cosmetic, this version of the Percept 100D features the same specs and playability as the standard version. It features a tight 18x19 string pattern, giving it a very precise and predictable trajectory on full cuts. It also packs a sub-320 swingweight, making it easier to whip up spin from the backcourt or react quickly at net. Notable features include an elongated shaft to enhance pocketing, flexibility, and control, along with a stiffer racquet face for extra stability and power. To help with comfort, Yonex adds a Servo Filter , which utilizes a thin elastic layer in the shaft to filter out harsh vibrations. To further enhance feel, this racquet's graphite layup is enhanced by 2G-NAMD Flex Force , a material technology that enables the frame to flex optimally upon impact. In addition to being a great option for intermediate players looking for great control and feel, the Percept 100D Midnight Navy is great for the more advanced player looking for a control-oriented racquet that comes around fast.",100 in² / 645.16 cm²,27in / 68.58cm,11.3oz / 320g,12.79in / 32.49cm / 6 pts HL,318,66,23mm / 23mm / 23mm,NAMD-2G/H.M.Graphite,Low-Medium,Medium-Full,Medium-Fast,Midnight Navy,Yonex Synthetic,"18 Mains / 19 Crosses Mains skip: 8T,10T,8H,10H Two Pieces No Shared Holes",45-60 pounds,,,,,,,,
https://www.tennis-warehouse.com/Yonex_EZONE_26_Junior/descpageRCYONEX-EZOJ26.html,https://img.tennis-warehouse.com/watermark/rs.php?path=EZOJ26-1.jpg&nw=455,"Yonex EZONE 26"" Junior",,,125.00,"Yonex serves up the perfect tool for mastering the mechanics of pace and spin Pre-strung for extra savings! The Yonex EZONE 26"" gives rising junior players the perfect tool for developing confidence and mastering the game. In addition to its cool blue cometic, this racquet delivers the undeniable advantages of a powerful and stable graphite construction. It also features an age-appropriate length and weight, making it easy for young players to fine-tune their technique and master the mechanics of pace and spin. Technologies include a VDM (vibration dampening) technology in the handle for added arm safety. With this update to the popular EZONE 26"", Yonex gives players age 11 and up the perfect tool for rising to the next level. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",100 in² / 645 cm²,26 in / 66.04 cm,,,,,,Graphite,,,,Blue,,,,,,11+,,,,,
https://www.tennis-warehouse.com/Yonex_EZONE_25_Junior/descpageRCYONEX-EZOJ25.html,https://img.tennis-warehouse.com/watermark/rs.php?path=EZOJ25-1.jpg&nw=455,"Yonex EZONE 25"" Junior",,,125.00,"Yonex serves up the perfect tool for mastering the mechanics of pace and spin Pre-strung for extra savings! The Yonex EZONE 25"" gives rising junior players the perfect tool for developing confidence and mastering the game. In addition to its cool blue cometic, this racquet delivers the undeniable advantages of a powerful and stable graphite construction. It also features an age-appropriate length and weight, making it easy for young players to fine-tune their technique and master the mechanics of pace and spin. Technologies include a VDM (vibration dampening) technology in the handle for added arm safety. With this update to the popular EZONE 25"", Yonex gives players aged 9-10 the perfect tool for rising to the next level. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",100 in² / 645.16 cm²,25 in / 63.5 cm,,,,,,Graphite,,,,Blue,,,,,,9-10,,,,,
https://www.tennis-warehouse.com/Yonex_EZONE_JR_25_Junior/descpageRCYONEX-EZOJ25H.html,https://img.tennis-warehouse.com/watermark/rs.php?path=EZOJ25H-1.jpg&nw=455,"Yonex EZONE JR 25"" Junior",,,100.00,"Yonex serves up the perfect tool for mastering the mechanics of pace and spin Pre-strung for extra savings! Built for rising junior players aged 9-10, this racquet makes it easy for improving players to master the mechanics of pace and spin. Boasting an age-appropriate length and weight, this stick has been meticulously engineered to match the developmental needs of growing players. Built with a graphite-hybrid layup, the EZONE JR 25"" delivers easy power and impressive stability for the weight. It also packs a spin-friendly 16x18 string pattern, enabling you to bring the ball down effectively. Whether practicing or competing, this racquet makes a great tool for developing sound mechanics and rising to the next level. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",100 in² / 645.16 cm²,25 in / 63.5 cm,,,,,,Graphite Hybrid,,,,Blast Blue,,,,,,9-10,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_26_Racquet_Coral_Orange/descpageRCYONEX-YONJ26CO.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ26CO-1.jpg&nw=455,"Yonex Junior 26"" Racquet Coral Orange",,,45.00,"Overview Pre-strung for extra savings! Designed for junior players 11 and older, this arm-friendly racquet is a great tool for developing sound stroke mechanics. It's also an outstanding value. Defined by its age-appropriate length and light weight, this racquet makes it easy for younger players to address the ball effectively (think confidence) . Ultimately, this is a great choice for rising juniors looking to rise to the next level. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_26_Racquet_Ocean_Blue/descpageRCYONEX-YONJ26OB.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ26OB-1.jpg&nw=455,"Yonex Junior 26"" Racquet Ocean Blue",,,45.00,"Overview Pre-strung for extra savings! Designed for junior players 11 and older, this arm-friendly racquet is a great tool for developing sound stroke mechanics. It's also an outstanding value. Defined by its age-appropriate length and light weight, this racquet makes it easier for younger players to address the ball effectively (think confidence). Ultimately, this is a great choice for rising juniors looking to rise to the next level. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_25_Racquet_Ocean_Blue/descpageRCYONEX-YONJ25OB.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ25OB-1.jpg&nw=455,"Yonex Junior 25"" Racquet Ocean Blue",,,45.00,"Overview Pre-strung for extra savings! Ideal for players aged 9-10, this racquet's ease of use is matched by its impressive comfort. With its age-appropriate length and weight, this racquet makes it easy for improving juniors to develop sound mechanics and progress to the next level. In addition to its cool ocean-blue cosmetic, this racquet is offered at a very attractive price, making it one of the best values in its class. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_25_Racquet_Coral_Orange/descpageRCYONEX-YONJ25CO.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ25CO-1.jpg&nw=455,"Yonex Junior 25"" Racquet Coral Orange",,,45.00,"Overview Pre-strung for extra savings! Ideal for players aged 9-10, this racquet's ease of use is matched by its impressive comfort. With its age-appropriate length and weight, this racquet makes it easy for improving juniors to develop sound mechanics and progress to the next level. In addition to its awesome coral-orange cosmetic, this racquet is offered at a very attractive price, making it one of the best values in its class. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_23_Racquet_Coral_Orange/descpageRCYONEX-YONJ23CO.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ23CO-1.jpg&nw=455,"Yonex Junior 23"" Racquet Coral Orange",,,45.00,"Overview Pre-strung for extra savings! Perfect for players aged 6-8, Yonex delivers an ideal racquet for those starting their tennis journey! This arm-friendly racquet showcases a cool blue cosmetic design, making it appealing to young players. Its age-appropriate length and weight help foster faster skill development and greater enjoyment on the court. Plus, the attractive price is an added bonus. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_21_Racquet_Ocean_Blue/descpageRCYONEX-YONJ21OB.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ21OB-1.jpg&nw=455,"Yonex Junior 21"" Racquet Ocean Blue",,,40.00,"Overview Pre-strung for extra savings! With this impressive 21"" racquet, Yonex delivers the perfect tool for learning the game and developing confidence. In addition to a cool ocean blue color scheme, this racquet features an age-specific length and weight, making it easier for your child to develop proper mechanics. The result is more enjoyment of the game! Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_21_Racquet_Coral_Orange/descpageRCYONEX-YONJ21CO.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ21CO-1.jpg&nw=455,"Yonex Junior 21"" Racquet Coral Orange",,,40.00,"Overview Pre-strung for extra savings! With this impressive 21"" racquet, Yonex delivers the perfect tool for learning the game and developing confidence. In addition to a sleek coral orange color scheme, this racquet features an age-specific length and weight, making it easier for your child to develop proper mechanics. The result is more enjoyment of the game! Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_19_Racquet_Coral_Orange/descpageRCYONEX-YONJ19CO.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ19CO-1.jpg&nw=455,"Yonex Junior 19"" Racquet Coral Orange",,,35.00,"Overview Pre-strung for extra savings! With its user-friendly speed and age-appropriate design, this racquet provides an easy learning curve to juniors, aged 4 and under. The result is the perfect tool for developing confidence and progressing to the next level. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_19_Racquet_Ocean_Blue/descpageRCYONEX-YONJ19OB.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ19OB-1.jpg&nw=455,"Yonex Junior 19"" Racquet Ocean Blue",,,35.00,"Overview Pre-strung for extra savings! With its user-friendly speed and age-appropriate design, this racquet provides an easy learning curve to juniors, aged 4 and under. The result is the perfect tool for developing confidence and progressing to the next level.",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Yonex_Junior_17_Racquet_Ocean_Blue/descpageRCYONEX-YONJ17OB.html,https://img.tennis-warehouse.com/watermark/rs.php?path=YONJ17OB-1.jpg&nw=455,"Yonex Junior 17"" Racquet Ocean Blue",,,35.00,"Overview Pre-strung for extra savings! Engineered for enjoyment and skill development, this racquet is perfect for those starting their tennis journey. Designed with age-appropriate length and weight, this extremely user-friendly makes learning the game easy. Ideal for players aged 4 and under. Everything for the Junior Player For grip size questions, click on the link to check out our guide. If you're between grip sizes, go with the smaller size and add an overgrip to arrive at the ideal fit. Grip Size Guide",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Prince_Tour_98_2026/descpageRCTWABG-PTR698.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PTR698-1.jpg&nw=455,Prince Tour 98 2026,,,249.00,"This plush and spin-friendly racquet gets updated with a new layup and material technology for 2026. Meet the 2026 Tour 98 ! Designed for intermediate and advanced players, this stick pairs a 98-square-inch head with a 16x19 string pattern, delivering a precise, spin-friendly response with great ball pocketing and impressive comfort. It also boasts a mid-320s swingweight, which means it's fast enough for aggressive all-court play while still packing enough stability to trade balls with heavy hitters. For 2026, Prince updates its Anti-Torque System, integrating Zylon with Textreme to enhance torsional stability and energy return. Prince also improves comfort with strategically placed foam and introduces a new layup technology, ISO-Fiber, which doubles down on stability and energy return to help reduce frame wobble and power loss on off-center impact. Ultimately, with incremental updates to the feel, the Tour 98 continues to evolve. Intermediate and advanced players looking for controllable power and great feel will love this one.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,323,64,23mm / 23mm / 20mm,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Prince Resi Pro,"16 Mains / 19 Crosses Mains skip: 8T,8H One Piece No Shared Holes",48-58 pounds,,,,,,,,
https://www.tennis-warehouse.com/Prince_Tour_100P_2026/descpageRCTWABG-PTR61P.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PTR61P-1.jpg&nw=455,Prince Tour 100P 2026,,,249.00,"Prince adds another chapter to the most control-oriented member of the Tour franchise. Introducing the 2026 Tour 100P ! Like previous versions, this racquet delivers the laser-like precision of a dense 18x20 string pattern, making it perfect for driving the ball through the court. It also packs a 325 swingweight, giving it plenty of stability without feeling sluggish in the front court. Other notable features include a 61-RA stiffness, which translates into an arm-friendly ride with outstanding ball feedback. For 2026, Prince updates its Anti-Torque System, integrating Zylon with Textreme to enhance torsional stability and energy return. Prince also improves comfort with strategically placed foam and introduces a new layup technology, ISO-Fiber, which doubles down on stability and energy return to help reduce frame wobble and power loss on off-center impact Ultimately, with incremental updates to the feel, the Tour 100P remains a great option for intermediate and advanced players who crave plush comfort and surgical targeting. The quick handling is a nice bonus.",100 in² / 645.16 cm²,27in / 68.58cm,11.4oz / 323g,12.59in / 31.98cm / 7 pts HL,325,61,22mm / 23mm / 20mm,Textreme/Zylon/Graphite,Low,Full,Fast,Black,Prince Resi Pro,"18 Mains / 20 Crosses Mains skip: 8T,10T,8H,10H One Piece No Shared Holes",45-55 pounds,,,,,,,,
https://www.tennis-warehouse.com/Prince_Tour_100_310g_2026/descpageRCTWABG-PTR631.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PTR631-1.jpg&nw=455,Prince Tour 100 310g 2026,,,249.00,"This comfortable and spin-friendly weapon gets outfitted with a new layup and material technology for 2026. Prince adds another chapter to the Tour 100 310g ! Boasting a 16x18 string pattern, this stick combines spin-friendly targeting with a solid and plush feel at impact. It also packs a sub-325 swingweight, making it a speedy all-court weapon. In addition to its quick handling, the Tour 100 310g plays stable for its weight, making it one of the more attractive options in its class. For 2026, Prince updates its Anti-Torque System, integrating Zylon with Textreme to enhance torsional stability and energy return. Prince also enhances comfort with strategically placed foam and introduces a new layup technology, ISO-Fiber, which doubles down on stability and energy return to help reduce frame wobble and power loss on off-center impact. Ultimately, with incremental updates to the feel, the Tour 100 310g remains a great option for intermediate and advanced players looking for a speedy player's racquet that does not skimp on spin or comfort.",100 in² / 645.16 cm²,27in / 68.58cm,11.5oz / 326g,12.59in / 31.98cm / 7 pts HL,321,63,22mm / 23mm / 20mm,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Prince Resi Pro,"16 Mains / 18 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",48-58 pounds,,,,,,,,
https://www.tennis-warehouse.com/Prince_Tour_100_290g_2026/descpageRCTWABG-PTR629.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PTR629-1.jpg&nw=455,Prince Tour 100 290g 2026,,,249.00,"This light version of the Tour 100 combines impressive speed with arm-friendly comfort and spin-friendly targeting. Meet the 2026 Prince Tour 100 290g ! As the lightest member of the Tour family, this racquet makes the perfect entry point into the Tour franchise. Like the previous generation, this update combines the spin-friendly targeting of a 16x18 string pattern with impressive speed. It also features a sub 64-RA stiffness and above average stability for its weight class, making it one of the most solid and arm-friendly models in its class. For 2026, Prince updates its Anti-Torque System, integrating Zylon with Textreme  to enhance torsional stability and energy return. Prince also improves comfort with strategically placed foam and introduces a new layup technology, ISO-Fiber, which doubles down on stability and energy return to help reduce frame wobble and power loss on off-center impact. Intermediate players looking for a speedy racquet with controllable power and great feel should give this one a serious look.",100 in² / 645.16 cm²,27in / 68.58cm,10.8oz / 306g,13in / 33.02cm / 4 pts HL,316,64,22mm / 23mm / 20mm,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Prince Resi Pro,"16 Mains / 18 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",48-58 pounds,,,,,,,,
https://www.tennis-warehouse.com/Prince_ATS_Textreme_Tour_98_Carbon/descpageRCTWABG-PTC98.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PTC98-1.jpg&nw=455,Prince ATS Textreme Tour 98 Carbon,4.5,59,199.00,"Prince adds a stealth carbon cosmetic to one of its most popular player's racquets Introducing the ATS Textreme Tour 98 Carbon ! Featuring the same spec as the standard cosmetic, this racquet is perfect for the intermediate player who wants controllable power and great feel. With its 98in² head, this racquet offers a tad more power than the Tour 95 but still delivers surgical targeting on full cuts. The signature technology is Prince's Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and upper hoop. The upshot is less frame torque through impact, resulting in a more stable hitting experience. On groundstrokes, the Tour 98 feels fast, spin-friendly and accurate. Although it errs on the side of control, there is definitely enough pop to get the ball moving through the court, and the buttery 62-RA stiffness delivers an arm-friendly ride with great feedback. As with the standard cosmetic, this stick is ideal for intermediate and advanced players looking for easy targeting and great feel. The awesome cosmetic is a very nice bonus.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,325,62,23mm / 23mm / 20mm,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,Carbon,Prince Resi Pro,"16 Mains / 19 Crosses Mains skip: 8T,8H One Piece No Shared Holes",48-58 pounds,,,,,,,,
https://www.tennis-warehouse.com/Prince_ATS_Textreme_Tour_100_290_Carbon/descpageRCTWABG-PTC290.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PTC290-1.jpg&nw=455,Prince ATS Textreme Tour 100 290 Carbon,4.7,17,199.00,"Prince adds a stealth cosmetic to the ATS Textreme Tour 100 290 Introducing the ATS Textreme Tour 100 (290) Carbon! Featuring the same specs as the standard cosmetic, this racquet is perfect for the intermediate player who wants controllable power and great feel. At under 11 ounces, this stick is faster than the ATS Textreme Tour 100 (310), making it great for hitting shots on the run and reacting quickly at net. It also packs a spin-friendly 16x18 string pattern, giving you enough spin potential to bring the ball down hard. In addition to its arm-friendly beam stiffness, this racquet comes with the benefit of Prince's Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. Intermediate players looking for controllable power and great feel will love this one. The sleek carbon cosmetic is a huge bonus.",,,,,,,,,,,,,,,,,,,,,,,
https://www.tennis-warehouse.com/Prince_ATS_Textreme_Tour_98/descpageRCTWABG-ATR98.html,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR98-1.jpg&nw=455,Prince ATS Textreme Tour 98,4.5,59,199.00,"This new addition to the Prince Tour line combines controllable power with outstanding feel With the Prince ATS Textreme Tour 98 , Prince adds a new member to the Tour family. With its 98in² head, this racquet offers a tad more power than the Tour 95 but still manages to deliver surgical targeting on full cuts. The signature technology is Prince's Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and upper hoop. The upshot is less frame torque through impact, resulting in a more stable hitting experience. On groundstrokes the Tour 98 feels fast, spin-friendly and accurate. Although it errs on the side of control, there is definitely enough pop to get the ball moving through the court, and the buttery 62-RA stiffness delivers an arm-friendly ride with great feedback. Ultimately, this is an impressive addition to the Tour franchise. Intermediate and advanced players looking for easy targeting and great feel will love this one.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,325,62,22mm / 23mm / 20mm,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Prince Resi Pro,"16 Mains / 19 Crosses Mains skip: 8T,8H One Piece No Shared Holes",48-58 pounds,,,,,,,,
https://www.tennis-warehouse.com/Prince_ATS_Textreme_Tour_100P/descpageRCTWABG-ATR10P.html,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR10P-1.jpg&nw=455,Prince ATS Textreme Tour 100P,4.7,18,199.00,"Updated with a more flexible beam construction, this racquet combines classic control and feel with modern all-court speed Prince adds another chapter to the Tour 100P. As with previous versions, the new ATS Tour 100P combines the laser-like precision of a dense string pattern with user-friendly speed and outstanding feel. For 2022 Prince has given the Tour 100P a more flexible beam, resulting in even better ball feedback and less shock to the tendons. Other updates include Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. From the baseline the Tour 100P combines surgical placement with a buttery feel at impact. Full swings yield predictable results and the sub-325 swingweight makes it easy to whip up spin or reset the point with an outstretched flick. There s also enough stability and touch for effective volleying. All in all, this update to the Tour 100P keeps a good thing going. The more flexible beam construction is a nice bonus.",100 in² / 645.16 cm²,27in / 68.58cm,11.4oz / 323g,12.59in / 31.98cm / 7 pts HL,322,61,22mm / 23mm / 20mm,Textreme/Twaron/Graphite,Low,Full,Fast,White,Prince Resi Pro,"18 Mains / 20 Crosses Mains skip: 8T,10T,8H,10H One Piece No Shared Holes",45-55 pounds,,,,,,,,
https://www.tennis-warehouse.com/Prince_ATS_Textreme_Tour_100_310/descpageRCTWABG-ATR310.html,https://img.tennis-warehouse.com/watermark/rs.php?path=ATR310-1.jpg&nw=455,Prince ATS Textreme Tour 100 310,4.5,11,199.00,"Controllable Power. Easy Spin. Great Feel Prince updates the Tour 100 (310) with a softer feel and a new material technology but keeps the controllable power and spin-friendly targeting of the previous generation. Like our favorite modern player’s racquet, the ATS Tour 100 (310) rewards aggressive players with the precision to swing big and load the ball with pace and spin. For 2022, Prince gives the Tour 100 a more flexible beam, resulting in even better ball feedback along with less shock to the tendons. Other updates include Anti-Torque System (ATS) which features Textreme and Twaron in both the shaft and at 10 and 2 o'clock in the upper hoop. The upshot is less frame torque at impact, resulting in a more powerful and stable hitting experience. From the baseline the Tour 100 (310) feels stable when redirecting higher levels of pace. The open 16x18 pattern translates into easy spin, and full swings are rewarded with more than enough power to close out points. It also feels solid at net where the touch is outstanding. All in all, with its controllable power and great feel, this update has impressive ""out of the box"" playability.  The fact that it comes with a more flexible and arm-friendly beam construction is a nice bonus.",100 in² / 645.16 cm²,27in / 68.58cm,11.5oz / 326g,12.59in / 31.98cm / 7 pts HL,323,62,22mm / 23mm / 20mm,Textreme/Twaron/Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Prince Resi Pro,"16 Mains / 18 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",48-58 pounds,,,,,,,,
